Station,Location,Elevation,Date,Temp Max,Temp Avg,Temp Min,Precip Total
IBALDE3,"Balderschwang, DE",1060,12/18/23,52.1,39,33.6,0.09
IBALDE3,"Balderschwang, DE",1060,12/19/23,52.8,39.2,33.8,0
IBALDE3,"Balderschwang, DE",1060,12/20/23,35.9,32.8,31,0.04
IBALDE3,"Balderschwang, DE",1060,12/21/23,40.6,35.2,30.7,1.97
IBALDE3,"Balderschwang, DE",1060,12/22/23,39.2,36.4,34.3,4.03
IBALDE3,"Balderschwang, DE",1060,12/23/23,40.7,37.3,35.2,0.97
IBALDE3,"Balderschwang, DE",1060,12/24/23,47.3,37.2,30.2,0.37
IBALDE3,"Balderschwang, DE",1060,12/25/23,53.2,40.5,36,0.01
IBALDE3,"Balderschwang, DE",1060,12/26/23,47.8,37.9,33,0
IBALDE3,"Balderschwang, DE",1060,12/27/23,54.3,39.4,31.5,0
IBALDE3,"Balderschwang, DE",1060,12/28/23,46.5,39.3,35.1,0
IBALDE3,"Balderschwang, DE",1060,12/29/23,43,38.6,35.6,0.06
IBALDE3,"Balderschwang, DE",1060,12/30/23,50.5,38.9,33.2,0.09
IBALDE3,"Balderschwang, DE",1060,12/31/23,48.7,35,31.1,0
IBALDE3,"Balderschwang, DE",1060,11/1/23,57.1,42.7,35.1,0
IBALDE3,"Balderschwang, DE",1060,11/2/23,56.3,42.2,35.5,0.73
IBALDE3,"Balderschwang, DE",1060,11/3/23,39.6,34.6,31.5,0.26
IBALDE3,"Balderschwang, DE",1060,11/4/23,44.5,37.2,30.5,0.21
IBALDE3,"Balderschwang, DE",1060,11/5/23,49.2,40.7,35.6,0.27
IBALDE3,"Balderschwang, DE",1060,11/6/23,54.2,41.9,35.4,0.15
IBALDE3,"Balderschwang, DE",1060,11/7/23,49.8,40.3,35.5,0.07
IBALDE3,"Balderschwang, DE",1060,11/8/23,53.8,39,32.1,0.22
IBALDE3,"Balderschwang, DE",1060,11/9/23,55.9,42.1,34.8,0.02
IBALDE3,N/A,N/A,11/10/23,N/A,N/A,N/A,N/A
IBALDE3,"Balderschwang, DE",1060,11/11/23,36.9,35.4,33.3,0
IBALDE3,N/A,N/A,11/12/23,N/A,N/A,N/A,N/A
IBALDE3,N/A,N/A,11/13/23,N/A,N/A,N/A,N/A
IBALDE3,N/A,N/A,11/14/23,N/A,N/A,N/A,N/A
IBALDE3,N/A,N/A,11/15/23,N/A,N/A,N/A,N/A
IBALDE3,"Balderschwang, DE",1060,11/16/23,45,41.7,34.3,0.08
IBALDE3,N/A,N/A,11/17/23,N/A,N/A,N/A,N/A
IBALDE3,"Balderschwang, DE",1060,11/18/23,37.8,37,36.1,0.04
IBALDE3,N/A,N/A,11/19/23,N/A,N/A,N/A,N/A
IBALDE3,"Balderschwang, DE",1060,11/20/23,49.3,47.3,45.1,0
IBALDE3,N/A,N/A,11/21/23,N/A,N/A,N/A,N/A
IBALDE3,"Balderschwang, DE",1060,11/22/23,40.7,32.5,30.1,0
IBALDE3,"Balderschwang, DE",1060,11/23/23,50,34,27.4,0.01
IBALDE3,"Balderschwang, DE",1060,11/24/23,39.4,33.5,27.5,0.33
IBALDE3,"Balderschwang, DE",1060,11/25/23,27.9,25.8,23.3,0
IBALDE3,"Balderschwang, DE",1060,11/26/23,29.4,27.1,20.9,0
IBALDE3,"Balderschwang, DE",1060,11/27/23,41.5,29.5,21.2,0.13
IBALDE3,"Balderschwang, DE",1060,11/28/23,33.3,29.7,24.8,0
IBALDE3,"Balderschwang, DE",1060,11/29/23,37.5,26.4,21.9,0.17
IBALDE3,"Balderschwang, DE",1060,11/30/23,34.6,30.9,21.1,0.04
IBALDE3,"Balderschwang, DE",1060,10/1/23,74.6,58.6,48.3,0
IBALDE3,"Balderschwang, DE",1060,10/2/23,78.8,61.9,50.6,0
IBALDE3,"Balderschwang, DE",1060,10/3/23,75.5,61.9,49.9,0.15
IBALDE3,"Balderschwang, DE",1060,10/4/23,63.2,53,46.3,0
IBALDE3,"Balderschwang, DE",1060,10/5/23,63.7,51.1,44.2,0
IBALDE3,"Balderschwang, DE",1060,10/6/23,70.2,53.6,44.1,0
IBALDE3,"Balderschwang, DE",1060,10/7/23,69.1,54.9,44.4,0
IBALDE3,"Balderschwang, DE",1060,10/8/23,72.1,59.7,52.2,0
IBALDE3,"Balderschwang, DE",1060,10/9/23,74.5,60.4,53.4,0
IBALDE3,"Balderschwang, DE",1060,10/10/23,71.9,59.4,51.2,0
IBALDE3,"Balderschwang, DE",1060,10/11/23,75.2,60.1,49.7,0
IBALDE3,"Balderschwang, DE",1060,10/12/23,73.4,59.9,51.4,0
IBALDE3,"Balderschwang, DE",1060,10/13/23,76.8,60.8,50.1,0
IBALDE3,"Balderschwang, DE",1060,10/14/23,64.1,52.6,40.5,0.67
IBALDE3,"Balderschwang, DE",1060,10/15/23,45.9,39.7,34.7,0.18
IBALDE3,"Balderschwang, DE",1060,10/16/23,54.9,40.3,32,0.01
IBALDE3,"Balderschwang, DE",1060,10/17/23,61.1,46.2,34.3,0
IBALDE3,"Balderschwang, DE",1060,10/18/23,70.2,52.1,41.5,0
IBALDE3,"Balderschwang, DE",1060,10/19/23,66.1,54.6,49.3,0.01
IBALDE3,"Balderschwang, DE",1060,10/20/23,71.1,55.1,45.2,0.09
IBALDE3,"Balderschwang, DE",1060,10/21/23,52.2,47.4,42.9,0.33
IBALDE3,"Balderschwang, DE",1060,10/22/23,53.7,45.7,41.2,0.01
IBALDE3,"Balderschwang, DE",1060,10/23/23,67.8,51.7,40.7,0
IBALDE3,"Balderschwang, DE",1060,10/24/23,56.1,49.3,45.4,0.38
IBALDE3,"Balderschwang, DE",1060,10/25/23,62.6,48.4,40.7,0.41
IBALDE3,"Balderschwang, DE",1060,10/26/23,54.2,47.3,42.3,0.5
IBALDE3,"Balderschwang, DE",1060,10/27/23,47.7,44.1,38.9,0.78
IBALDE3,"Balderschwang, DE",1060,10/28/23,55.4,44.6,37.6,0.19
IBALDE3,"Balderschwang, DE",1060,10/29/23,68.8,52.3,42.2,0
IBALDE3,"Balderschwang, DE",1060,10/30/23,67,52.6,43.3,0.5
IBALDE3,"Balderschwang, DE",1060,10/31/23,43.6,42.1,40.1,0.67
IBALDE3,"Balderschwang, DE",1060,9/1/23,74.2,59.9,50.9,0.02
IBALDE3,"Balderschwang, DE",1060,9/2/23,80.5,63.2,52.2,0
IBALDE3,"Balderschwang, DE",1060,9/3/23,76.2,63,52.3,0
IBALDE3,"Balderschwang, DE",1060,9/4/23,86.4,66.9,53.5,0
IBALDE3,"Balderschwang, DE",1060,9/5/23,79.5,64.9,53.7,0
IBALDE3,"Balderschwang, DE",1060,9/6/23,80.8,65.6,53.6,0
IBALDE3,"Balderschwang, DE",1060,9/7/23,81.7,67.9,57.2,0
IBALDE3,"Balderschwang, DE",1060,9/8/23,80.2,68.2,59.6,0
IBALDE3,"Balderschwang, DE",1060,9/9/23,84.6,68.1,58.5,0
IBALDE3,"Balderschwang, DE",1060,9/10/23,82.3,68.7,59.4,0
IBALDE3,"Balderschwang, DE",1060,9/11/23,83.7,68.5,58.7,0
IBALDE3,"Balderschwang, DE",1060,9/12/23,84.7,65.6,56.7,0.14
IBALDE3,"Balderschwang, DE",1060,9/13/23,63.7,59.1,55.3,0.31
IBALDE3,"Balderschwang, DE",1060,9/14/23,72.6,59.9,54.8,0.63
IBALDE3,"Balderschwang, DE",1060,9/15/23,72.1,60.5,50.8,0.01
IBALDE3,"Balderschwang, DE",1060,9/16/23,83.9,63.2,51.2,0
IBALDE3,"Balderschwang, DE",1060,9/17/23,84.2,65.9,54.9,0
IBALDE3,"Balderschwang, DE",1060,9/18/23,63,58.1,52.2,0.44
IBALDE3,"Balderschwang, DE",1060,9/19/23,67.4,55.8,50.3,0.14
IBALDE3,"Balderschwang, DE",1060,9/20/23,73.8,60.1,48.1,0
IBALDE3,"Balderschwang, DE",1060,9/21/23,79.5,63,53.6,0
IBALDE3,"Balderschwang, DE",1060,9/22/23,54.6,48.2,44.6,2.17
IBALDE3,"Balderschwang, DE",1060,9/23/23,52.6,46.1,42.2,0.4
IBALDE3,"Balderschwang, DE",1060,9/24/23,65.6,50,41.3,0
IBALDE3,"Balderschwang, DE",1060,9/25/23,67.4,51.7,39.7,0
IBALDE3,"Balderschwang, DE",1060,9/26/23,72.7,56.4,45.7,0
IBALDE3,"Balderschwang, DE",1060,9/27/23,81,58.5,45.6,0
IBALDE3,"Balderschwang, DE",1060,9/28/23,76.9,59.7,49.8,0
IBALDE3,"Balderschwang, DE",1060,9/29/23,76.4,61.7,49.9,0
IBALDE3,"Balderschwang, DE",1060,9/30/23,68.3,58.5,51.3,0
IBALDE3,"Balderschwang, DE",1060,8/1/23,59.9,56.4,51.5,0.72
IBALDE3,"Balderschwang, DE",1060,8/2/23,79.8,61.3,49.6,0.17
IBALDE3,"Balderschwang, DE",1060,8/3/23,63.4,56.9,53.1,0.46
IBALDE3,"Balderschwang, DE",1060,8/4/23,66,55.9,49.6,0.87
IBALDE3,"Balderschwang, DE",1060,8/5/23,58.9,52.4,48.5,0.44
IBALDE3,"Balderschwang, DE",1060,8/6/23,51.5,48.4,46,1.95
IBALDE3,"Balderschwang, DE",1060,8/7/23,53.5,46.3,42.7,0.69
IBALDE3,"Balderschwang, DE",1060,8/8/23,64.8,51.9,39.7,0
IBALDE3,"Balderschwang, DE",1060,8/9/23,61.2,52.8,46.8,0.15
IBALDE3,"Balderschwang, DE",1060,8/10/23,75.1,61,51.2,0
IBALDE3,"Balderschwang, DE",1060,8/11/23,82.4,66.4,53,0
IBALDE3,"Balderschwang, DE",1060,8/12/23,84.1,68.9,58.2,0
IBALDE3,"Balderschwang, DE",1060,8/13/23,86.3,69.6,59.2,0.25
IBALDE3,"Balderschwang, DE",1060,8/14/23,88.8,70.9,59.5,0
IBALDE3,"Balderschwang, DE",1060,8/15/23,84.1,69.7,61.3,0.19
IBALDE3,"Balderschwang, DE",1060,8/16/23,90.8,69.6,57,0.01
IBALDE3,"Balderschwang, DE",1060,8/17/23,82.8,66.7,56.8,0.26
IBALDE3,"Balderschwang, DE",1060,8/18/23,88.2,68.7,55,0
IBALDE3,"Balderschwang, DE",1060,8/19/23,86.7,71.9,59,0
IBALDE3,"Balderschwang, DE",1060,8/20/23,91.3,73.5,61.2,0
IBALDE3,"Balderschwang, DE",1060,8/21/23,88,73.3,62.7,0
IBALDE3,"Balderschwang, DE",1060,8/22/23,87.3,73.4,62.9,0
IBALDE3,"Balderschwang, DE",1060,8/23/23,85.4,73,63,0
IBALDE3,"Balderschwang, DE",1060,8/24/23,91.8,74,61,0.21
IBALDE3,"Balderschwang, DE",1060,8/25/23,74.6,64.5,58.8,0.51
IBALDE3,"Balderschwang, DE",1060,8/26/23,73.4,60.5,53.5,0.52
IBALDE3,"Balderschwang, DE",1060,8/27/23,55.7,53.4,51.4,2.03
IBALDE3,"Balderschwang, DE",1060,8/28/23,53.8,50.5,46.2,1.51
IBALDE3,"Balderschwang, DE",1060,8/29/23,48.4,46,44.2,0.96
IBALDE3,"Balderschwang, DE",1060,8/30/23,61.6,51.3,46,0.04
IBALDE3,"Balderschwang, DE",1060,8/31/23,58.9,52,49.1,0.01
IBALDE3,"Balderschwang, DE",1060,7/1/23,69.8,57.5,51.5,0.56
IBALDE3,"Balderschwang, DE",1060,7/2/23,67.4,57.4,52.4,0.94
IBALDE3,"Balderschwang, DE",1060,7/3/23,69.5,58.5,51.9,0
IBALDE3,"Balderschwang, DE",1060,7/4/23,73.9,60.9,53.7,0.2
IBALDE3,"Balderschwang, DE",1060,7/5/23,66.4,56.3,51.1,0.46
IBALDE3,"Balderschwang, DE",1060,7/6/23,72.3,59.6,49.8,0.17
IBALDE3,"Balderschwang, DE",1060,7/7/23,86.5,66,50.3,0
IBALDE3,"Balderschwang, DE",1060,7/8/23,86.9,67.8,58.2,0
IBALDE3,"Balderschwang, DE",1060,7/9/23,89.5,71.7,58.5,0
IBALDE3,"Balderschwang, DE",1060,7/10/23,82.8,70.3,62,0
IBALDE3,"Balderschwang, DE",1060,7/11/23,91.5,77,60.6,0.27
IBALDE3,"Balderschwang, DE",1060,7/12/23,75.5,61.7,57.6,0.91
IBALDE3,"Balderschwang, DE",1060,7/13/23,67.6,59.5,52.1,0.37
IBALDE3,"Balderschwang, DE",1060,7/14/23,80.3,64.8,50.1,0
IBALDE3,"Balderschwang, DE",1060,7/15/23,92.8,74.2,58.3,0
IBALDE3,"Balderschwang, DE",1060,7/16/23,77.5,66.3,57.9,0
IBALDE3,"Balderschwang, DE",1060,7/17/23,76.3,65.7,57.2,0.24
IBALDE3,"Balderschwang, DE",1060,7/18/23,81.8,65.6,55.2,0.05
IBALDE3,"Balderschwang, DE",1060,7/19/23,75.8,65.8,60.1,0.3
IBALDE3,"Balderschwang, DE",1060,7/20/23,73.9,63.5,55.7,0.04
IBALDE3,"Balderschwang, DE",1060,7/21/23,72.1,58.2,53.1,0.52
IBALDE3,"Balderschwang, DE",1060,7/22/23,71.4,58.8,51.4,0.12
IBALDE3,"Balderschwang, DE",1060,7/23/23,78.4,64.7,51.1,0
IBALDE3,"Balderschwang, DE",1060,7/24/23,81.5,62.9,54.1,0.77
IBALDE3,"Balderschwang, DE",1060,7/25/23,64,53.5,48.9,1.37
IBALDE3,"Balderschwang, DE",1060,7/26/23,55.4,47.7,44,1.35
IBALDE3,"Balderschwang, DE",1060,7/27/23,70.4,54.1,42.3,0.01
IBALDE3,"Balderschwang, DE",1060,7/28/23,75.9,61.6,52.8,0.17
IBALDE3,"Balderschwang, DE",1060,7/29/23,73.3,59.8,55.2,0.87
IBALDE3,"Balderschwang, DE",1060,7/30/23,67,58.3,51.5,0.56
IBALDE3,"Balderschwang, DE",1060,7/31/23,71,58.5,48.5,0.01
IBALDE3,"Balderschwang, DE",1060,6/6/23,77.2,59.5,45.7,0
IBALDE3,"Balderschwang, DE",1060,6/7/23,80.6,61.7,45.7,0
IBALDE3,"Balderschwang, DE",1060,6/8/23,78.4,60.6,49.4,0.04
IBALDE3,"Balderschwang, DE",1060,6/9/23,82.3,63.6,47.8,0
IBALDE3,"Balderschwang, DE",1060,6/10/23,78.6,63,51.2,0
IBALDE3,"Balderschwang, DE",1060,6/11/23,79.2,63,51.4,0
IBALDE3,"Balderschwang, DE",1060,6/12/23,80.5,62.9,49.8,0
IBALDE3,"Balderschwang, DE",1060,6/13/23,78.4,62.3,48.6,0
IBALDE3,"Balderschwang, DE",1060,6/14/23,79.4,62.5,47.1,0
IBALDE3,"Balderschwang, DE",1060,6/15/23,73.9,59.9,47.2,0
IBALDE3,"Balderschwang, DE",1060,6/16/23,70.1,57.5,47.3,0.19
IBALDE3,"Balderschwang, DE",1060,6/17/23,74.7,60.5,46.9,0
IBALDE3,"Balderschwang, DE",1060,6/18/23,86.2,65.9,51.2,0
IBALDE3,"Balderschwang, DE",1060,6/19/23,88.1,68,56.5,0.25
IBALDE3,"Balderschwang, DE",1060,6/20/23,88.3,71.3,55.3,0
IBALDE3,"Balderschwang, DE",1060,6/21/23,82.9,70.3,59.2,0
IBALDE3,"Balderschwang, DE",1060,6/22/23,87.3,71.5,56.4,0.09
IBALDE3,"Balderschwang, DE",1060,6/23/23,67.7,57.9,53.7,0.65
IBALDE3,"Balderschwang, DE",1060,6/24/23,79.3,63,52,0
IBALDE3,"Balderschwang, DE",1060,6/25/23,80,65,51.2,0
IBALDE3,"Balderschwang, DE",1060,6/26/23,80.7,68.5,55.8,0
IBALDE3,"Balderschwang, DE",1060,6/27/23,69.7,61.2,52.8,0.01
IBALDE3,"Balderschwang, DE",1060,6/28/23,67.8,58.2,51.1,0
IBALDE3,"Balderschwang, DE",1060,6/29/23,80.2,65,49.7,0.08
IBALDE3,"Balderschwang, DE",1060,6/30/23,65.4,58.7,55,0.34
IBALDE3,"Balderschwang, DE",1060,5/1/23,47.7,45.4,42.3,0.56
IBALDE3,"Balderschwang, DE",1060,5/2/23,51.6,44.1,40.8,0.31
IBALDE3,"Balderschwang, DE",1060,5/3/23,67,49.7,35.9,0
IBALDE3,"Balderschwang, DE",1060,5/4/23,70.2,54.2,39.7,0
IBALDE3,"Balderschwang, DE",1060,5/5/23,74.9,62.2,48.6,0.3
IBALDE3,"Balderschwang, DE",1060,5/6/23,68.5,58.3,48,0.01
IBALDE3,"Balderschwang, DE",1060,5/7/23,74.2,58.3,47.8,0.96
IBALDE3,"Balderschwang, DE",1060,5/8/23,58.3,53.4,49.5,0.52
IBALDE3,"Balderschwang, DE",1060,5/9/23,72.8,58.8,48.6,1.12
IBALDE3,"Balderschwang, DE",1060,5/10/23,47.7,44.9,42,1.02
IBALDE3,"Balderschwang, DE",1060,5/11/23,50.8,44,39.7,1
IBALDE3,"Balderschwang, DE",1060,5/12/23,57,49.5,43.1,0.01
IBALDE3,"Balderschwang, DE",1060,5/13/23,54.8,45.6,41.6,0.71
IBALDE3,"Balderschwang, DE",1060,5/14/23,50.1,45.9,43.5,0.52
IBALDE3,"Balderschwang, DE",1060,5/15/23,59.3,45.5,40.6,0.46
IBALDE3,"Balderschwang, DE",1060,5/16/23,48.6,44.6,41,1.1
IBALDE3,"Balderschwang, DE",1060,5/17/23,46.7,44.4,40.7,0.02
IBALDE3,"Balderschwang, DE",1060,5/18/23,54.9,51,46.1,0
IBALDE3,"Balderschwang, DE",1060,5/19/23,57.2,51.9,47,0
IBALDE3,"Balderschwang, DE",1060,5/20/23,68.9,56.2,45.6,0
IBALDE3,"Balderschwang, DE",1060,5/21/23,78,59.1,47.4,0
IBALDE3,"Balderschwang, DE",1060,5/22/23,76.4,59.9,47.8,0
IBALDE3,"Balderschwang, DE",1060,5/23/23,69.8,57.3,50.1,0.33
IBALDE3,"Balderschwang, DE",1060,5/24/23,56.2,50.2,45.3,0.15
IBALDE3,"Balderschwang, DE",1060,5/25/23,70.2,55.4,44.1,0.04
IBALDE3,"Balderschwang, DE",1060,5/26/23,77.3,56.7,46.9,0
IBALDE3,"Balderschwang, DE",1060,4/1/23,42.1,39,36.9,0.39
IBALDE3,"Balderschwang, DE",1060,4/2/23,48.6,39.9,34.8,0.2
IBALDE3,"Balderschwang, DE",1060,4/3/23,38.7,33.5,28.2,0.01
IBALDE3,"Balderschwang, DE",1060,4/4/23,44.5,31.5,22.6,0
IBALDE3,"Balderschwang, DE",1060,4/5/23,45.7,32.6,23.3,0
IBALDE3,"Balderschwang, DE",1060,4/6/23,49.8,36.3,26.4,0
IBALDE3,"Balderschwang, DE",1060,4/7/23,49.6,38.6,32.9,0.06
IBALDE3,"Balderschwang, DE",1060,4/8/23,39.5,35.1,32.8,0.34
IBALDE3,"Balderschwang, DE",1060,4/9/23,53.5,39.6,30,0.01
IBALDE3,"Balderschwang, DE",1060,4/10/23,59.9,44.2,30,0
IBALDE3,"Balderschwang, DE",1060,4/11/23,47.4,40.6,35,1.15
IBALDE3,"Balderschwang, DE",1060,4/12/23,57.7,41.9,33.3,1.13
IBALDE3,"Balderschwang, DE",1060,4/13/23,40,35,32,0.47
IBALDE3,"Balderschwang, DE",1060,4/14/23,57.4,35.5,31,0.12
IBALDE3,"Balderschwang, DE",1060,4/15/23,50.1,36.3,28.5,0.02
IBALDE3,"Balderschwang, DE",1060,4/16/23,39.7,34.2,32.3,0.22
IBALDE3,"Balderschwang, DE",1060,4/17/23,54.9,40.4,32.6,0.8
IBALDE3,"Balderschwang, DE",1060,4/18/23,59.7,43.9,34.3,0
IBALDE3,"Balderschwang, DE",1060,4/19/23,48.2,40,33.5,0.25
IBALDE3,"Balderschwang, DE",1060,4/20/23,46.1,36.2,32.9,0.34
IBALDE3,"Balderschwang, DE",1060,4/21/23,67.7,47,34.2,0.15
IBALDE3,"Balderschwang, DE",1060,4/22/23,71.1,52.7,39.5,0
IBALDE3,"Balderschwang, DE",1060,4/23/23,65.3,49.6,41.9,0.48
IBALDE3,"Balderschwang, DE",1060,4/24/23,44.1,39.9,37.3,0.96
IBALDE3,"Balderschwang, DE",1060,4/25/23,45.6,36,32.7,0.4
IBALDE3,"Balderschwang, DE",1060,4/26/23,53.2,41.1,32.7,0.53
IBALDE3,"Balderschwang, DE",1060,4/27/23,60.3,46.3,38.8,0.06
IBALDE3,"Balderschwang, DE",1060,4/28/23,51.2,46.9,42.9,1.81
IBALDE3,"Balderschwang, DE",1060,4/29/23,66.1,53.6,46.1,0.37
IBALDE3,"Balderschwang, DE",1060,4/30/23,65.5,52.7,46.3,0
IBALDE3,"Balderschwang, DE",1060,3/1/23,36.4,25.3,14.6,0
IBALDE3,"Balderschwang, DE",1060,3/2/23,38.4,29.6,21.7,0
IBALDE3,"Balderschwang, DE",1060,3/3/23,41.1,32.1,25.5,0.01
IBALDE3,"Balderschwang, DE",1060,3/4/23,43.4,33.4,25.4,0
IBALDE3,"Balderschwang, DE",1060,3/5/23,39.5,31.8,28.8,0
IBALDE3,"Balderschwang, DE",1060,3/6/23,31.6,29.1,25.2,0
IBALDE3,"Balderschwang, DE",1060,3/7/23,40.2,31.9,26.7,0
IBALDE3,"Balderschwang, DE",1060,3/8/23,48.7,37.2,29.3,0.13
IBALDE3,"Balderschwang, DE",1060,3/9/23,52.3,42.1,35,0.71
IBALDE3,"Balderschwang, DE",1060,3/10/23,49.3,37.7,31.5,0.51
IBALDE3,"Balderschwang, DE",1060,3/11/23,34.2,30.4,27.9,0.01
IBALDE3,"Balderschwang, DE",1060,3/12/23,38.8,34.3,29.8,0.21
IBALDE3,"Balderschwang, DE",1060,3/13/23,68.2,44.9,33.6,0.05
IBALDE3,"Balderschwang, DE",1060,3/14/23,50.1,37.4,30.5,1.37
IBALDE3,"Balderschwang, DE",1060,3/15/23,40,31.4,25.7,0.13
IBALDE3,"Balderschwang, DE",1060,3/16/23,57.6,37.1,23.5,0
IBALDE3,"Balderschwang, DE",1060,3/17/23,68.5,47,37,0
IBALDE3,"Balderschwang, DE",1060,3/18/23,64,47.3,37.8,0
IBALDE3,"Balderschwang, DE",1060,3/19/23,55.7,44.5,38.7,0.02
IBALDE3,"Balderschwang, DE",1060,3/20/23,50.5,41.2,37,0.04
IBALDE3,"Balderschwang, DE",1060,3/21/23,58,45.8,37.1,0
IBALDE3,"Balderschwang, DE",1060,3/22/23,62.2,49.8,36,0
IBALDE3,"Balderschwang, DE",1060,3/23/23,60.6,49.2,40.9,0
IBALDE3,"Balderschwang, DE",1060,3/24/23,52.2,45.7,40.1,0.7
IBALDE3,"Balderschwang, DE",1060,3/25/23,44.5,38.5,32.6,0.35
IBALDE3,"Balderschwang, DE",1060,3/26/23,49.5,37.7,32.8,0.39
IBALDE3,"Balderschwang, DE",1060,3/27/23,35.5,30.7,26.7,0
IBALDE3,"Balderschwang, DE",1060,3/28/23,50.7,33.6,25,0.28
IBALDE3,"Balderschwang, DE",1060,3/29/23,47.6,38.3,30.7,0.17
IBALDE3,"Balderschwang, DE",1060,3/30/23,54.1,43.6,40.2,0.53
IBALDE3,"Balderschwang, DE",1060,3/31/23,51.5,42.5,37.6,0.22
IBALDE3,"Balderschwang, DE",1060,2/1/23,33.7,32.1,28.8,0
IBALDE3,"Balderschwang, DE",1060,2/2/23,31.9,31.4,30.2,0
IBALDE3,"Balderschwang, DE",1060,2/3/23,36.2,33.1,29.9,0.08
IBALDE3,"Balderschwang, DE",1060,2/4/23,38,32.5,29,0.02
IBALDE3,"Balderschwang, DE",1060,2/5/23,35.1,29.8,24,0
IBALDE3,"Balderschwang, DE",1060,2/6/23,38.4,27.8,19.6,0.14
IBALDE3,"Balderschwang, DE",1060,2/7/23,37.8,26.6,16.4,0.11
IBALDE3,"Balderschwang, DE",1060,2/8/23,33.8,23.7,13.5,0.07
IBALDE3,"Balderschwang, DE",1060,2/9/23,39,27.6,17.7,0.07
IBALDE3,"Balderschwang, DE",1060,2/10/23,42.7,29.1,16.7,0
IBALDE3,"Balderschwang, DE",1060,2/11/23,52.3,35.8,22.4,0
IBALDE3,"Balderschwang, DE",1060,2/12/23,56.3,40.3,28.2,0
IBALDE3,"Balderschwang, DE",1060,2/13/23,62,43.8,31.3,0
IBALDE3,"Balderschwang, DE",1060,2/14/23,64.2,44.2,32.5,0
IBALDE3,"Balderschwang, DE",1060,2/15/23,63.2,45.3,33.9,0
IBALDE3,"Balderschwang, DE",1060,2/16/23,53.2,42.6,31.7,0
IBALDE3,"Balderschwang, DE",1060,2/17/23,44.1,40.6,38.9,0.12
IBALDE3,"Balderschwang, DE",1060,2/18/23,53.2,44,36.1,0
IBALDE3,"Balderschwang, DE",1060,2/19/23,41,38.4,35.8,0.14
IBALDE3,"Balderschwang, DE",1060,2/20/23,66.1,45.6,32.2,0
IBALDE3,"Balderschwang, DE",1060,2/21/23,63.9,43.9,34.6,0
IBALDE3,"Balderschwang, DE",1060,2/22/23,55.9,42.4,35.2,0
IBALDE3,"Balderschwang, DE",1060,2/23/23,55.9,41,34.6,0.13
IBALDE3,"Balderschwang, DE",1060,2/24/23,49.6,40,33.7,0.48
IBALDE3,"Balderschwang, DE",1060,2/25/23,36,30.5,25.8,0.26
IBALDE3,"Balderschwang, DE",1060,2/26/23,26.3,22.7,20.1,0
IBALDE3,"Balderschwang, DE",1060,2/27/23,28.2,23.4,20.3,0
IBALDE3,"Balderschwang, DE",1060,2/28/23,35.4,24.7,15.4,0.2
IBALDE3,"Balderschwang, DE",1060,1/1/23,64.2,49.7,42.1,0
IBALDE3,"Balderschwang, DE",1060,1/2/23,56.2,47.5,42,0
IBALDE3,"Balderschwang, DE",1060,1/3/23,44.3,38.4,33,0.21
IBALDE3,"Balderschwang, DE",1060,1/4/23,45.9,40.8,33,0.01
IBALDE3,"Balderschwang, DE",1060,1/5/23,45,42.5,36.9,0.45
IBALDE3,"Balderschwang, DE",1060,1/6/23,48,38.3,31.6,0.01
IBALDE3,"Balderschwang, DE",1060,1/7/23,48.1,37.8,31.5,0
IBALDE3,"Balderschwang, DE",1060,1/8/23,43.8,39.4,33.6,0.01
IBALDE3,"Balderschwang, DE",1060,1/9/23,36.9,32.6,30.6,0.31
IBALDE3,"Balderschwang, DE",1060,1/10/23,40.4,29.8,25.4,0.02
IBALDE3,"Balderschwang, DE",1060,1/11/23,39.7,37.4,29.7,0.69
IBALDE3,"Balderschwang, DE",1060,1/12/23,38,33.8,29.5,0.01
IBALDE3,"Balderschwang, DE",1060,1/13/23,41.8,37,32.7,0.27
IBALDE3,"Balderschwang, DE",1060,1/14/23,39.5,35.2,30,0.25
IBALDE3,"Balderschwang, DE",1060,1/15/23,44.5,31.7,23.9,0.19
IBALDE3,"Balderschwang, DE",1060,1/16/23,35.8,29.2,22.6,0.01
IBALDE3,"Balderschwang, DE",1060,1/17/23,35.4,28.1,20.7,0
IBALDE3,"Balderschwang, DE",1060,1/18/23,33.2,26.5,22.1,0
IBALDE3,"Balderschwang, DE",1060,1/19/23,28.4,20.5,12.8,0
IBALDE3,"Balderschwang, DE",1060,1/20/23,24.3,21.7,12.8,0
IBALDE3,"Balderschwang, DE",1060,1/21/23,25.6,23.5,20.6,0
IBALDE3,"Balderschwang, DE",1060,1/22/23,28,22.1,16.7,0
IBALDE3,"Balderschwang, DE",1060,1/23/23,33.3,24.1,16.9,0
IBALDE3,"Balderschwang, DE",1060,1/24/23,42.1,27.7,18.9,0.05
IBALDE3,"Balderschwang, DE",1060,1/25/23,34.4,23.7,14.3,0
IBALDE3,"Balderschwang, DE",1060,1/26/23,24.9,21.3,14.6,0
IBALDE3,"Balderschwang, DE",1060,1/27/23,30.8,24.1,17.8,0
IBALDE3,"Balderschwang, DE",1060,1/28/23,27.4,24.7,19.8,0
IBALDE3,"Balderschwang, DE",1060,1/29/23,32.3,23.6,15.8,0.01
IBALDE3,"Balderschwang, DE",1060,1/30/23,34.4,28.4,18.9,0
